Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,Hour,SunRise,SunSet,MomentOfDay,fortnight,month,Rad
Normal,Low,High,N,Slow,13,40-60,40-60,Midday,fortnight 8,Dec,High
Normal,Low,Normal,N,Slow,13,40-60,40-60,Midday,fortnight 8,Dec,High
Normal,Low,Normal,E,Fast,12,40-60,40-60,Midday,fortnight 8,Dec,High
Normal,Low,Normal,N,Slow,12,40-60,40-60,Midday,fortnight 8,Dec,High
Normal,Low,Normal,E,Normal,12,40-60,40-60,Midday,fortnight 8,Dec,High
Normal,Low,Normal,E,Normal,12,40-60,40-60,Midday,fortnight 8,Dec,High
Normal,Low,Normal,E,Fast,12,40-60,40-60,Midday,fortnight 8,Dec,High
Normal,Low,High,N,Slow,12,40-60,40-60,Midday,fortnight 8,Dec,High
Normal,Low,High,E,Fast,12,40-60,40-60,Midday,fortnight 8,Dec,High
Normal,Low,Normal,N,Slow,12,40-60,40-60,Midday,fortnight 8,Dec,High
Normal,Low,High,N,Slow,12,40-60,40-60,Midday,fortnight 8,Dec,High
Normal,Low,High,E,Slow,12,40-60,40-60,Midday,fortnight 8,Dec,High
Normal,Low,High,E,Normal,12,40-60,40-60,Midday,fortnight 8,Dec,High
Normal,Low,High,E,Normal,12,40-60,40-60,Midday,fortnight 8,Dec,High
Normal,Low,High,E,Slow,11,40-60,40-60,Morning,fortnight 8,Dec,High
Normal,Low,High,N,Normal,11,40-60,40-60,Morning,fortnight 8,Dec,High
Normal,Low,High,E,Normal,11,40-60,40-60,Morning,fortnight 8,Dec,High
Normal,Low,High,S,Fast,11,40-60,40-60,Morning,fortnight 8,Dec,High
Normal,Low,High,S,Normal,11,40-60,40-60,Morning,fortnight 8,Dec,High
Normal,Low,High,S,Slow,11,40-60,40-60,Morning,fortnight 8,Dec,High
Normal,Low,High,E,Normal,11,40-60,40-60,Morning,fortnight 8,Dec,High
Normal,Low,High,E,Slow,11,40-60,40-60,Morning,fortnight 8,Dec,High
Normal,Low,High,N,Slow,11,40-60,40-60,Morning,fortnight 8,Dec,High
Cold,Low,High,E,Normal,11,40-60,40-60,Morning,fortnight 8,Dec,High
Cold,Low,High,E,Normal,11,40-60,40-60,Morning,fortnight 8,Dec,Med
Normal,Low,High,E,Normal,11,40-60,40-60,Morning,fortnight 8,Dec,High
Normal,Low,High,E,Slow,10,40-60,40-60,Morning,fortnight 8,Dec,Med
Normal,Low,High,E,Normal,10,40-60,40-60,Morning,fortnight 8,Dec,High
Normal,Low,High,N,Slow,10,40-60,40-60,Morning,fortnight 8,Dec,High
Normal,Low,High,E,Normal,10,40-60,40-60,Morning,fortnight 8,Dec,High
Normal,Low,High,N,Normal,10,40-60,40-60,Morning,fortnight 8,Dec,High
Normal,Normal,High,E,Normal,10,40-60,40-60,Morning,fortnight 8,Dec,High
Normal,Normal,High,E,Normal,10,40-60,40-60,Morning,fortnight 8,Dec,High
Normal,Normal,High,N,Fast,10,40-60,40-60,Morning,fortnight 8,Dec,High
Normal,Normal,High,N,Slow,10,40-60,40-60,Morning,fortnight 8,Dec,High
Normal,Normal,High,N,Slow,10,40-60,40-60,Morning,fortnight 8,Dec,High
Normal,Normal,High,E,Slow,10,40-60,40-60,Morning,fortnight 8,Dec,High
Normal,Normal,High,E,Slow,10,40-60,40-60,Morning,fortnight 8,Dec,High
Normal,Normal,High,S,Fast,09,40-60,40-60,Morning,fortnight 8,Dec,High
Normal,Normal,High,E,Normal,09,40-60,40-60,Morning,fortnight 8,Dec,High
Normal,Normal,High,S,Normal,09,40-60,40-60,Morning,fortnight 8,Dec,High
Normal,Normal,High,E,Slow,09,40-60,40-60,Morning,fortnight 8,Dec,High
Normal,Normal,High,E,Slow,09,40-60,40-60,Morning,fortnight 8,Dec,High
Normal,Normal,High,E,Slow,09,40-60,40-60,Morning,fortnight 8,Dec,Med
Normal,Normal,High,S,Normal,09,40-60,40-60,Morning,fortnight 8,Dec,Med
Normal,Normal,High,E,Fast,09,40-60,40-60,Morning,fortnight 8,Dec,Med
Normal,Normal,High,S,Fast,09,40-60,40-60,Morning,fortnight 8,Dec,High
Normal,Normal,High,E,Normal,09,40-60,40-60,Morning,fortnight 8,Dec,High
Cold,Normal,High,S,Normal,09,40-60,40-60,Morning,fortnight 8,Dec,High
Cold,Normal,High,S,Slow,09,40-60,40-60,Morning,fortnight 8,Dec,Med
Cold,Normal,High,E,Normal,08,40-60,40-60,Morning,fortnight 8,Dec,Med
Cold,Normal,High,E,Normal,08,40-60,40-60,Morning,fortnight 8,Dec,Med
Cold,Normal,High,E,Normal,08,40-60,40-60,Morning,fortnight 8,Dec,Med
Cold,Normal,High,E,Normal,08,40-60,40-60,Morning,fortnight 8,Dec,Med
Cold,Normal,High,S,Slow,08,40-60,40-60,Morning,fortnight 8,Dec,Med
Cold,Normal,High,S,Normal,08,40-60,40-60,Morning,fortnight 8,Dec,High
Cold,Normal,High,E,Slow,08,40-60,40-60,Morning,fortnight 8,Dec,Med
Cold,Normal,High,S,Normal,08,40-60,40-60,Morning,fortnight 8,Dec,Med
Cold,Normal,High,S,Normal,08,40-60,40-60,Morning,fortnight 8,Dec,Med
Cold,Normal,High,S,Fast,08,40-60,40-60,Morning,fortnight 8,Dec,Med
Cold,Normal,High,S,Fast,08,40-60,40-60,Morning,fortnight 8,Dec,Med
Cold,Low,High,E,Slow,08,40-60,40-60,Morning,fortnight 8,Dec,Med
Cold,Low,High,E,Normal,07,40-60,40-60,Morning,fortnight 8,Dec,Med
Cold,Low,High,S,Slow,07,40-60,40-60,Morning,fortnight 8,Dec,Med
Cold,Low,High,S,Slow,07,40-60,40-60,Morning,fortnight 8,Dec,Med
Cold,Low,High,S,Fast,07,40-60,40-60,Morning,fortnight 8,Dec,Med
Cold,Low,High,S,Fast,07,40-60,40-60,Morning,fortnight 8,Dec,Med
Cold,Low,High,S,Normal,07,40-60,40-60,Morning,fortnight 8,Dec,Med
Cold,Low,High,S,Fast,07,40-60,40-60,Morning,fortnight 8,Dec,Med
Cold,Low,High,S,Normal,07,40-60,40-60,Morning,fortnight 8,Dec,Med
Cold,Low,High,E,Fast,07,40-60,40-60,Morning,fortnight 8,Dec,Med
Cold,Low,Normal,S,Fast,07,40-60,40-60,Morning,fortnight 8,Dec,Med
Cold,Low,Normal,S,Normal,07,40-60,40-60,Morning,fortnight 8,Dec,Med
Cold,Low,Normal,S,Normal,07,40-60,40-60,Morning,fortnight 8,Dec,Med
Cold,Low,Normal,S,Fast,06,40-60,40-60,Morning,fortnight 8,Dec,Med
Cold,Low,Normal,S,Fast,06,40-60,40-60,Morning,fortnight 8,Dec,Med
Cold,Low,Normal,S,Normal,06,40-60,40-60,Morning,fortnight 8,Dec,Low
Cold,Low,Normal,S,Fast,06,40-60,40-60,Morning,fortnight 8,Dec,Low
Cold,Low,Normal,S,Fast,06,40-60,40-60,Morning,fortnight 8,Dec,Low
Cold,Low,Normal,S,Fast,06,40-60,40-60,Morning,fortnight 8,Dec,Low
Cold,Low,Normal,S,Normal,06,40-60,40-60,Morning,fortnight 8,Dec,Low
Cold,Low,Normal,S,Normal,06,40-60,40-60,Morning,fortnight 8,Dec,Low
Cold,Low,Normal,S,Fast,06,40-60,40-60,Morning,fortnight 8,Dec,Low
Cold,Low,Normal,S,Fast,06,40-60,40-60,Morning,fortnight 8,Dec,Low
Cold,Low,Normal,E,Fast,06,40-60,40-60,Morning,fortnight 8,Dec,Low
Cold,Low,Normal,S,Normal,06,40-60,40-60,Morning,fortnight 8,Dec,Low
Cold,Low,Normal,S,Normal,05,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,Normal,S,Fast,05,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,Normal,S,Fast,05,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,Normal,S,Normal,05,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,Normal,S,Fast,05,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,Normal,S,Fast,05,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,Normal,S,Fast,05,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,Normal,S,Fast,05,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,Normal,E,Fast,05,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,Normal,S,Normal,05,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,Normal,S,Normal,05,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,Normal,S,Fast,05,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,High,S,Normal,04,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,High,S,Normal,04,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,High,S,Fast,04,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,High,S,Normal,04,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,High,S,Normal,04,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,High,S,Normal,04,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,High,S,Slow,04,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,High,S,Slow,04,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,High,S,Normal,04,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,High,S,Fast,04,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,High,S,Normal,04,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,High,E,Normal,04,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,High,S,Fast,03,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,High,S,Fast,03,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,High,S,Fast,03,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,High,S,Fast,03,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,High,S,Fast,03,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,High,S,Normal,03,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,High,S,Normal,03,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,High,S,Normal,03,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,High,S,Fast,03,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,High,S,Fast,03,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,High,S,Fast,03,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,High,S,Normal,03,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,High,S,Fast,02,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,Normal,S,Fast,02,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,Normal,S,Fast,02,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,Normal,S,Normal,02,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,Normal,S,Fast,02,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,Normal,S,Fast,02,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,Low,S,Fast,02,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,Low,S,Fast,02,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,Low,S,Fast,02,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,Low,S,Normal,02,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,Low,S,Fast,02,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,Low,S,Fast,02,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Low,Low,S,Fast,01,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Normal,Low,S,Fast,01,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Normal,Low,S,Fast,01,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Normal,Low,S,Normal,01,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Normal,Low,S,Fast,01,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Normal,Low,S,Normal,01,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Normal,Low,S,Normal,01,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Normal,Low,S,Fast,01,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Normal,Low,E,Normal,01,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Normal,Low,S,Normal,01,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Normal,Low,S,Normal,01,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Normal,Low,S,Fast,01,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Normal,Low,S,Fast,00,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Normal,Low,S,Fast,00,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Normal,Low,S,Fast,00,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Normal,Low,S,Fast,00,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Normal,Low,S,Fast,00,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Normal,Low,S,Fast,00,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Normal,Low,S,Fast,00,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Normal,Low,S,Fast,00,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Normal,Low,S,Fast,00,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Normal,Low,S,Fast,00,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Normal,Low,S,Normal,00,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Normal,Low,S,Fast,00,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Normal,Low,S,Fast,23,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Normal,Low,S,Fast,23,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,High,Low,S,Fast,23,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,Normal,Low,S,Fast,23,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,High,Low,S,Normal,23,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,High,Low,S,Normal,23,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,High,Low,S,Normal,23,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,High,Low,S,Fast,23,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,High,Low,S,Normal,23,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,High,Low,S,Normal,23,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,High,Low,S,Fast,23,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,High,Low,S,Fast,23,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,High,Low,S,Fast,22,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,High,Low,S,Normal,22,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,High,Low,S,Normal,22,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,High,Low,S,Fast,22,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,High,Low,S,Fast,22,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,High,Low,S,Fast,22,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,High,Low,S,Fast,22,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,High,Low,S,Fast,22,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,High,Low,S,Fast,22,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,High,Low,S,Fast,22,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,High,Low,S,Fast,22,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,High,Low,S,Normal,22,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,High,Low,S,Fast,21,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,High,Low,S,Fast,21,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,High,Low,S,Normal,21,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,High,Low,S,Fast,21,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,High,Low,S,Fast,21,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,High,Low,S,Normal,21,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,High,Low,S,Normal,21,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,High,Low,S,Normal,21,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,High,Low,E,Normal,21,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,High,Low,S,Normal,21,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,High,Low,S,Normal,21,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,High,Low,S,Slow,21,40-60,40-60,Night,fortnight 8,Dec,Low
Cold,High,Low,S,Slow,20,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Cold,High,Low,E,Slow,20,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Cold,High,Low,S,Slow,20,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Cold,High,Low,S,Slow,20,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Cold,High,Low,S,Slow,20,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Cold,High,Low,S,Slow,20,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Cold,High,Low,S,Slow,20,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Cold,High,Low,S,Slow,20,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Cold,High,Low,E,Slow,20,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Cold,High,Low,E,Slow,20,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Cold,High,Low,E,Slow,20,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Cold,High,Low,S,Slow,20,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Cold,High,Low,S,Slow,19,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Cold,High,Low,N,Normal,19,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Cold,High,Low,E,Slow,19,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Cold,Normal,Low,E,Slow,19,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Cold,Normal,Low,E,Normal,19,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Cold,Normal,Low,E,Normal,19,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Cold,Normal,Low,S,Normal,19,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Cold,Normal,Low,S,Normal,19,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Cold,Normal,Low,E,Normal,19,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Cold,Normal,Low,E,Fast,19,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Cold,Normal,Low,E,Fast,19,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Cold,Normal,Low,E,Fast,19,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Cold,Normal,Low,S,Normal,18,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Cold,Normal,Low,S,Slow,18,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Cold,Normal,Low,S,Slow,18,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Normal,Normal,Low,E,Fast,18,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Normal,Normal,Low,E,Normal,18,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Normal,Normal,Low,S,Fast,18,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Normal,Normal,Low,S,Slow,18,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Normal,Normal,Low,E,Slow,18,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Normal,Normal,Low,E,Normal,18,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Normal,Normal,Low,S,Slow,18,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Normal,Normal,Low,S,Slow,18,40-60,40-60,Afternoon,fortnight 8,Dec,Low
Normal,Normal,Low,S,Slow,18,40-60,40-60,Afternoon,fortnight 8,Dec,Med
Normal,Normal,Low,E,Normal,17,40-60,40-60,Afternoon,fortnight 8,Dec,Med
Normal,Normal,Low,E,Slow,17,40-60,40-60,Afternoon,fortnight 8,Dec,Med
Normal,Normal,Low,E,Slow,17,40-60,40-60,Afternoon,fortnight 8,Dec,Med
Normal,Normal,Low,E,Slow,17,40-60,40-60,Afternoon,fortnight 8,Dec,Med
Normal,Normal,Low,S,Normal,17,40-60,40-60,Afternoon,fortnight 8,Dec,Med
Normal,Normal,Low,S,Normal,17,40-60,40-60,Afternoon,fortnight 8,Dec,Med
Normal,Low,Low,E,Normal,17,40-60,40-60,Afternoon,fortnight 8,Dec,Med
Heat,Low,Low,E,Normal,17,40-60,40-60,Afternoon,fortnight 8,Dec,Med
Heat,Low,Low,E,Normal,17,40-60,40-60,Afternoon,fortnight 8,Dec,Med
Heat,Low,Low,E,Normal,17,40-60,40-60,Afternoon,fortnight 8,Dec,Med
Heat,Low,Low,E,Slow,17,40-60,40-60,Afternoon,fortnight 8,Dec,Med
Heat,Low,Low,E,Normal,17,40-60,40-60,Afternoon,fortnight 8,Dec,Med
Heat,Low,Low,N,Fast,16,40-60,40-60,Afternoon,fortnight 8,Dec,Med
Heat,Low,Low,E,Fast,16,40-60,40-60,Afternoon,fortnight 8,Dec,Med
Heat,Low,Low,N,Slow,16,40-60,40-60,Afternoon,fortnight 8,Dec,Med
Heat,Low,Low,E,Normal,16,40-60,40-60,Afternoon,fortnight 8,Dec,High
Heat,Low,Low,E,Normal,16,40-60,40-60,Afternoon,fortnight 8,Dec,Med
Heat,Low,Low,E,Fast,16,40-60,40-60,Afternoon,fortnight 8,Dec,Med
Heat,Low,Low,S,Normal,16,40-60,40-60,Afternoon,fortnight 8,Dec,High
Heat,Low,Low,N,Fast,16,40-60,40-60,Afternoon,fortnight 8,Dec,High
Heat,Low,Low,E,Normal,16,40-60,40-60,Afternoon,fortnight 8,Dec,High
Heat,Low,Low,E,Normal,16,40-60,40-60,Afternoon,fortnight 8,Dec,High
Heat,Low,Low,E,Normal,16,40-60,40-60,Afternoon,fortnight 8,Dec,Med
Heat,Low,Low,S,Fast,16,40-60,40-60,Afternoon,fortnight 8,Dec,Med
Heat,Low,Low,S,Normal,15,40-60,40-60,Afternoon,fortnight 8,Dec,Med
Heat,Low,Low,E,Fast,15,40-60,40-60,Afternoon,fortnight 8,Dec,Med
Heat,Low,Low,E,Normal,15,40-60,40-60,Afternoon,fortnight 8,Dec,High
Heat,Low,Low,S,Normal,15,40-60,40-60,Afternoon,fortnight 8,Dec,High
Heat,Low,Low,E,Fast,15,40-60,40-60,Afternoon,fortnight 8,Dec,High
Heat,Low,Low,E,Fast,15,40-60,40-60,Afternoon,fortnight 8,Dec,High
Heat,Low,Low,E,Slow,15,40-60,40-60,Afternoon,fortnight 8,Dec,High
Heat,Low,Low,E,Normal,15,40-60,40-60,Afternoon,fortnight 8,Dec,High
Heat,Low,Low,E,Fast,15,40-60,40-60,Afternoon,fortnight 8,Dec,High
Heat,Low,Low,N,Fast,15,40-60,40-60,Afternoon,fortnight 8,Dec,High
Heat,Low,Low,E,Slow,15,40-60,40-60,Afternoon,fortnight 8,Dec,High
Heat,Low,Low,E,Fast,15,40-60,40-60,Afternoon,fortnight 8,Dec,High
Heat,Low,Low,N,Fast,14,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Low,Low,E,Fast,14,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Low,Low,E,Normal,14,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Low,Low,E,Fast,14,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Low,Low,E,Normal,14,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Low,Low,N,Slow,14,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Low,Low,E,Normal,14,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Low,Low,E,Normal,14,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Low,Low,E,Slow,14,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Low,Low,S,Slow,14,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Low,Low,E,Fast,14,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Low,Low,E,Normal,14,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Low,Low,N,Normal,13,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Low,Low,S,Normal,13,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Low,Low,E,Normal,13,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Low,Low,E,Fast,13,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Low,Low,E,Fast,13,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Low,Low,N,Normal,13,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Low,Low,N,Normal,13,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Low,Low,E,Slow,13,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Low,Low,N,Slow,13,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Low,Low,E,Normal,13,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Low,Low,E,Fast,13,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Low,Low,S,Slow,13,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Low,Low,E,Fast,12,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Low,Low,E,Fast,12,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Normal,Low,E,Fast,12,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Normal,Low,E,Slow,12,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Normal,Low,S,Fast,12,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Normal,Low,E,Slow,12,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Normal,Low,E,Fast,12,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Normal,Low,E,Fast,12,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Normal,Low,S,Normal,12,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Normal,Low,E,Slow,12,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Normal,Low,N,Slow,12,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Normal,Low,S,Normal,12,40-60,40-60,Midday,fortnight 8,Dec,High
Heat,Normal,Low,N,Normal,11,40-60,40-60,Morning,fortnight 8,Dec,High
Heat,Normal,Low,E,Slow,11,40-60,40-60,Morning,fortnight 8,Dec,High
Heat,High,Low,N,Fast,11,40-60,40-60,Morning,fortnight 8,Dec,High
Heat,High,Low,N,Normal,11,40-60,40-60,Morning,fortnight 8,Dec,High
Heat,High,Low,E,Fast,11,40-60,40-60,Morning,fortnight 8,Dec,High
Heat,High,Low,S,Fast,11,40-60,40-60,Morning,fortnight 8,Dec,High
Heat,High,Low,E,Normal,11,40-60,40-60,Morning,fortnight 8,Dec,High
Heat,High,Low,E,Slow,11,40-60,40-60,Morning,fortnight 8,Dec,High
Heat,High,Low,E,Fast,11,40-60,40-60,Morning,fortnight 8,Dec,High
Heat,High,Low,S,Normal,11,40-60,40-60,Morning,fortnight 8,Dec,High
Heat,High,Low,E,Slow,11,40-60,40-60,Morning,fortnight 8,Dec,High
Heat,High,Low,E,Fast,11,40-60,40-60,Morning,fortnight 8,Dec,High
Heat,High,Low,E,Normal,10,40-60,40-60,Morning,fortnight 8,Dec,High
Heat,High,Low,S,Normal,10,40-60,40-60,Morning,fortnight 8,Dec,High
Heat,High,Low,S,Fast,10,40-60,40-60,Morning,fortnight 8,Dec,High
Heat,High,Low,E,Normal,10,40-60,40-60,Morning,fortnight 8,Dec,High
